"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT08"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-06-06","0.00",,"82","55",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-06-07","0.00",,"75","50",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-06-08","0.00",,"83","52",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-06-09","0.00",,"92","53",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-06-10","0.00",,"96","58",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-06-11","0.00",,"95","62",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-06-12","0.00",,"78","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-06-13","0.00",,"78","55",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-06-14","0.00",,"85","55",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-06-15","0.00",,"89","62",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-06-16","0.00",,"83","52",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-06-17","0.00",,"89","60",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-06-18","0.00",,"95","56",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-06-19","0.00",,"96","60",,,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-06-20","0.00",,"92","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-06-21","0.00",,"96","62",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-06-22","0.00",,"100","61",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-06-23","0.00",,"99","63",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-06-24","0.00",,"98","60",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-06-25","0.00",,"102","63",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-06-26","0.00",,"102","63",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-06-27","0.00",,"88","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-06-28","0.00",,"83","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-06-29","0.00",,"88","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-06-30","0.00",,"92","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-01","0.00",,"94","60",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-02","0.00",,"89","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-03","0.00",,"89","56",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-04","0.00",,"96","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-05","0.00",,"98","60",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-06","0.00",,"93","62",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-07","0.00",,"90","54",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-08","0.00",,"96","58",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-09","0.00",,"97","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-10","0.00",,"99","65",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-11","0.00",,"103","61",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-12","0.00",,"103","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-13","0.00",,"94","62",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-14","0.00",,"92","58",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-15","0.00",,"95","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-16","0.00",,"92","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-17","0.00",,"91","58",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-18","0.00",,"97","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-19","0.00",,"94","61",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-20","0.00",,"90","58",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-21","0.00",,"90","58",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-22","0.00",,"90","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-23","0.00",,"93","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-24","0.00",,"91","60",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-25","0.00",,"95","55",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-26","0.00",,"98","60",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-27","0.00",,"99","63",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-28","0.00",,"98","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-29","0.00",,"99","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-30","0.00",,"97","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-07-31","0.00",,"96","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-01","0.00",,"95","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-02","0.00",,"96","60",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-03","0.00",,"99","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-04","0.00",,"93","60",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-05","0.00",,"82","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-06","0.00",,"88","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-07","0.00",,"93","60",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-08","0.00",,"97","61",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-09","0.00",,"99","65",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-10","0.00",,"99","65",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-11","0.00",,"90","62",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-12","0.00",,"98","58",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-13","0.00",,"102","63",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-14","0.00",,"106","68",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-15","0.00",,"108","70",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-16","0.00",,"108","76",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-17","0.00",,"101","76",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-18","0.00",,"104","69",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-19","0.00",,"99","72",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-20","0.00",,"88","62",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-21","0.00",,"93","60",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-22","0.00",,"97","61",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-23","0.00",,"98","63",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-24","0.00",,"94","69",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-25","0.00",,"94","65",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-26","0.00",,"92","62",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-27","0.00",,"92","56",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-28","0.00",,"94","60",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-29","0.00",,"93","61",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-30","0.00",,"93","55",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-08-31","0.00",,"96","58",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-01","0.00",,"93","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-02","0.00",,"88","60",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-03","0.00",,"92","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-04","0.00",,"94","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-05","0.00",,"101","61",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-06","0.00",,"107","71",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-07","0.00",,"102","71",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-08","0.00",,"91","71",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-09","0.00",,"83","63",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-10","0.00",,"81","56",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-11","0.00",,"84","55",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-12","0.00",,"89","54",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-13","0.00",,"89","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-14","0.00",,"88","56",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-15","0.00",,"91","55",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-16","0.00",,"91","58",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-17","0.00",,"91","61",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-18","0.00",,"84","63",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-19","0.00",,"87","54",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-20","0.00",,"89","55",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-21","0.00",,"91","55",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-22","0.00",,"90","61",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-23","0.00",,"91","53",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-24","0.00",,"90","62",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-25","0.00",,"86","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-26","0.00",,"90","56",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-27","0.00",,"96","66",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-28","0.00",,"99","64",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-29","0.00",,"94","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-09-30","0.00",,"101","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-01","0.00",,"94","58",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-02","0.00",,"93","58",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-03","0.00",,"93","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-04","0.00",,"91","55",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-05","0.00",,"95","53",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-06","0.00",,"93","54",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-07","0.00",,"88","52",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-08","0.00",,"75","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-09","0.00",,"75","48",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-10","0.00",,"80","58",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-11","0.00",,"84","52","    1",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-12","0.00",,"88","48",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-13","0.00",,"92","51",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-14","0.00",,"93","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-15","0.00",,"94","58",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-16","0.00",,"96","54",,,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-17","0.00",,"93","51",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-18","0.00",,"91","52",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-19","0.00",,"89","51",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-20","0.00",,"89","50",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-21","0.00",,"88","50",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-22","0.00",,"80","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-23","0.00",,"79","48",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-24","0.00",,"74","48",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-25","0.00",,"70","45",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-26","0.00",,"74","48",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-27","0.00",,"77","45",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-28","0.00",,"76","40",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-29","0.00",,"78","40",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-30","0.00",,"79","40",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-10-31","0.00",,"81","41",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-01","0.00",,"81","43",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-02","0.00",,"83","43",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-03","0.00",,"77","42",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-04","0.00",,"80","42",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-05","0.00",,"80","46",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-06","0.00",,"66","47",,,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-07","0.00",,"62","44",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-08","0.00",,"59","39",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-09","0.00",,"57","34",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-10","0.00",,"62","30",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-11","0.00",,"59","37",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-12","0.00",,"63","30",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-13","0.06",,"59","47",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-14","0.00",,"61","42",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-15","0.00",,"69","37",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-16","0.00",,"68","42",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-17","0.33",,"65","45","    1",,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-18","0.27",,"65","47","    1",,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-19","0.00",,"63","39",,"    1",,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-20","0.00",,"65","38",,,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-21","0.00",,"62","33","    1",,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-22","0.00",,"62","32",,"    1",,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-23","0.00",,"65","37","    1",,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-24","0.00",,"63","36","    1",,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-25","0.00",,"62","37","    1",,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-26","0.00",,"64","44",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-27","0.00",,"61","30",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-28","0.00",,"63","32",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-29","0.00",,"63","30","    1",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-11-30","0.00",,"64","31","    1",,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-01","0.00",,"63","34",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-02","0.00",,"65","34",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-03","0.00",,"65","34",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-04","0.00",,"66","36",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-05","0.00",,"62","35","    1",,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-06","0.00",,"64","35",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-07","0.00",,"73","48",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-08","0.00",,"65","33",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-09","0.00",,"65","33",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-10","0.00",,"78","34",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-11","0.16",,"54","33",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-12","0.03",,"56","43",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-13","0.43",,"53","40",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-14","0.00",,"57","39",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-15","0.00",,"55","35",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-16","0.00",,"53","34",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-17","0.32",,"58","44",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-18","0.00",,"58","35",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-19","0.00",,"56","31",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-20","0.00",,"54","30",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-21","0.00",,"46","35",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-22","0.00",,"60","40",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-23","0.00",,"53","29",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-24","0.00",,"50","33",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-25","0.04",,"54","39",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-26","0.01",,"60","40",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-27","0.00",,"55","39",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-28","0.10",,"54","39",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-29","0.00",,"60","35",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-30","0.00",,"57","34",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2020-12-31","0.00",,"60","40",,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-01","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-02","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-03","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-04","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-05","0.14",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-06","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-07","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-08","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-09","0.33",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-10","0.21",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-11","0.03",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-12","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-13","0.01",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-14","0.04",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-15","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-16","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-17","0.37",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-18","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-19","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-20","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-21","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-22","0.18",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-23","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-24","0.01",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-25","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-26","0.29",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-27","0.02",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-28","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-29","0.02",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-30","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-01-31","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-02-01","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-02-02","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-02-03","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-02-04","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-02-05","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-02-06","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-02-07","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-02-08","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-02-09","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-02-10","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-02-11","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-02-12","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-02-13","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-02-14","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-02-15","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-02-16","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-02-17","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-02-18","0.00",,,,,,,
"US1CASA0005","CARMICHAEL 0.9 NE, CA US","2020-02-19","0.00",,,,,,,
